wof:id,sg:id
320523681,SG_2XUCpHCwYIUqHNAJJydzOX_46.381451_-117.039131@1303263095
186435249,SG_3Dr402UgXHj65lZvhOlHFO_46.388193_-117.034950@1294099250
370949325,SG_3aE1H2Z0gBYOeXQ7XzQojo_45.667903_-121.894183@1294180530
186098231,SG_17aaz8NqDPx90dXfTmkuyC_46.402140_-117.027762@1294099250
370845321,SG_3aBeJJ6EzskoZYOMyVWno2_45.666571_-121.894869@1294180530
185926475,SG_6suhZr14yFh94CsoRKGgCJ_46.403794_-117.030755@1294099250
387565297,SG_0BSg6MpjVV5RucPKGiYnNC_45.666793_-121.894294@1294180530
169599089,SG_40KoQHj0ETpjxU0k1Z0ktg_46.405141_-117.021530@1294099250
169667219,SG_3yLKcVvvJyBGwuEGbv2HSy_46.386365_-117.040146@1294099250
404009225,SG_6wYgQ7VUEe42z323rqKUrO_47.616934_-122.327213@1303263198
320523931,SG_49OTBkFLEHqVgTCtvU4kvy_46.379879_-117.041096@1303263095
185624601,SG_4tJ5OJdyN7DLhXX8LDtbTV_46.404220_-117.015615@1294099250
186537473,SG_1vTzTNgIb7K9LlBvqAVRDq_46.390315_-117.025132@1294099250
